"","row_num","sentiment","textOriginal"
"2228",3202,2,"Saya bingungnya koq Mata Najwa tidak membahas atau membandingkan sisi positif lainx, sebagaimana jika suatu Daerah dibangun Infra Struktur apa lagi secara Masive, atau setidaknya bercermin pada Negara² yg sukses membangun IKN barunya. Ini malah kesannya Narasi dan Intonasi yg dibangun Mba Nana, seolah-olah Mba Nana dan Timnya tidak terpikirkan Dampak-dampak positif tsb?! Malah berkali-kali ""MEMPERTEGAS"" dampak² negatif yg bahkan beberapa belum tentu juga terjadi (seperti kebudayaan² atau ke-Arifan Lokal daerah PPU akan tergerus).
Mba Nana... Come on... Sy yakin Mba dan Tim Mata Najwa tau setiap Kebijakan akan ada Pro dan Kontra. Pemindahan IKN sudah di wacanakan pada jaman Soekarno hingga SBY, dan nnt di Jaman Jokowi-lah baru dimulai Pelaksanaanx itu juga Sy yakin bersama jajaran Menterinya (apa lagi di situ ada Pak Basuki), sudah memikirkan dan merencakan secara matang sebelum memutuskan.
Dimanapun Daerah yg ditunjuk jd IKN baru masalah² dan Reaksi Masyarakat Setempat akan sama Persis dgn yg ditemukan @Matanajwa bersama Tim. 
PPU adalah Keputusan Terbaik yg di Putuskan Jokowi utk MEWUJUDKAN Impian dan Rencana Presiden² sebelumnya yakni terbangunnya IBU KOTA NEGARA BARU!"
"2229",3203,-1,"Saya ga tau ilmunya.. Tapi saya sangat merasakan khawatiran itu, pdhl saya bukan tinggal di sana. Apalagi di part sebelumnya mereka bilang khawatir kalah saing dengan orang2 jawa dan sumatra 💔"
"2230",3204,0,"Saya gak setuju sama mbak Najwa, karena dia ngomong gak sesuai fakta yg ada, dia tau persis ngomong Pak Pati,bukan Bu Pati, tp kenapa anda terus mengulang ulang ngomong Bupati.itu perlu klarifikasi lagi mbak ya😀😀😀"
"2231",3205,-1,"Saya kira bupati dipilih rakyat lantas membela hak"" rakyat eh ternyata buzzer 🤭🤭🤭"
"2232",3206,-1,"Saya koq gagal fokus sama bupatinya....kayak habis nyabu dech gayanya...😊😊😊"
"2233",3207,-1,"Saya pernah korban janji pemda kabupaten padang pariaman masalah tanah yg dbagun smp 5negri lubuk alung"
"2234",3208,2,"Saya sebagai masyarakat KALTIM mau mengambil pendidikan hingga S-3 sulit sekali oleh pembiayaan. Bagaimana pemuda KALTIM mau berkompetisi dengan pemuda luar pulau KALTIM. Beasiswa KALTIM TUNTAS tak sebanding dengan upaya pemuda KALTIM yg antusias dalam meningkatkan kualitasnya."
"2235",3209,1,"saya setuju pak ... saya 10thn dsna kbnyakan mereka cma berpikir bwt apa sklah tinggi2... bwt apa kerja d luar ... karna mereka hanya berpikir ortu mereka mampu jdilah merka mlas bersaing .... klo mslah dri aspek fasiltas yg ada sangt minim karna oknum2 mikirkn dri pribadi.... bnyak jga yg kerja dluar merka bersaing ttap sukses"
"2236",3210,1,"Saya setuju sama yg baju hitam ini"
"2237",3212,2,"Saya warga asli penajam Paser Utara sangat senang kalau jadi ibu kota karna pekerjaan makin banyak"
"2238",3213,3,"Sayang amat y indah dan hijau nya alam"
"2239",3214,1,"sayang banget pohon ditebangin"
"2240",3215,1,"Sayang banget yg tadinya hijau berubah jadi gedung2 tinggi😭
Tambah sekarat bumi ini😭"
"2241",3216,1,"Sayang bgt ya, ternyata dia koruptor"
"2242",3218,-1,"Sebagai warga penajam, kaltim. Saya sangat setuju ibukota negara pindah kesini. Sarana infrastruktur sdh mulai terbangun. Jika ibukota tidak pindah kesini, perkembangan pastinya jadi lamban"
"2243",3219,1,"Sebaiknya jangan berfikir bahwa masyarakat lokal hanya menjadi pemimpin tapi pemerintah harus memberikan pengetahuan lebih untuk masyarakat lokal agar lebih siap menghadapi ibu kota baru 
Dan sy berharap ibu kota Baru terus di lanjutkan pembangunannya 
Demi kemajuan negara kita Indonesia 
Harus di ingat kita Indonesia itu belum punya ibu kota negara 
Yg sekarang di sebut ibu kota negara itu bukan punya kita melainkan peninggalan zaman penjajahan dahulu"
"2244",3220,-2,"Sebelum ada pemerintah sudah ada suku suku.. Sekarang, pemerintah ngawur mau nggeser tanah adat.. Bejat"
"2245",3221,3,"SEBELUM jd BUPATI Dia dah Kaya... Sprtx oknum2 di Kalimantan BANYAK yg S*rik D*ngki sm pak Bupati.... 😂😂😂😂😂
IKN itu PROYEK PUSAT di Tangani Bapennas yg Dominasi org2 di Jawa dan Aseng 😂😂😂😂😂"
"2246",3223,1,"Sebenarnya jika Kalimantan Timur menolak daerahnya menjadi IKN, semua provinsi lain dg senang hati mengajukan diri menjadi IKN 😂"
"2247",3224,-1,"sebenarnya mereka tidak klah saing sma daerah jwa n sumatra tetapi lahan pekerjanya susah karna cma berharapa dri sawit.. aq yakin klo mereka berani bersaing pasti mereka maju"
"2248",3225,-4,"Sebenarnya saya tidak setuju ibukota terlalu jauh di pindahkan... Asli ga setuju...
Cuma saya menyayangkan argumen 
"" Apakah kita dapat bersaing ?? "" 
"" Kita selalu kalah dengan pendatang ""
Please pemerintah daerah tolong perhatikan Pendidikan, mental dan berikan kesempatan seluas-luasnya bagi masyarakat Nya...
Masyarakat yg merasa di tekan tidak  akan bergerak ke arah yg positif karena terlalu banyak ke hawatiran"
"2249",3226,0,"Sebetulnya yang ""masyarakat sesungguhnya"" inginkan adalah pendekatan emosi, kekhawatiran itu sangat wajar, namun bagaimana pemerintah baik pemerintah pusat maupun daerah menjebatani antara harapan masyarakat lokal dengan visi misi pemerintah, kalo berbicara mengenai mafia tanah dsb memang pertu ketegasan, akan tetapi kaidah-kaidah kemanusian juga perlu diperhatikan termasuk pendekan emosional masyarakat yang notabene mereka sudah lahir, besar dan merasa memiliki tanah kelahiran  mereka yang diwarisi oleh nenek moyang mereka"
"2250",3227,-1,"Sedih rasanya hutanku akan hilang 😢"
"2251",3228,-1,"Sedih sekali, ternyata terjaring OTT KPK."
"2252",3229,2,"Seharusnya masyarakat lebih optimis maju  dan lebih baik dg IKN, kenapa 
justru yang dihembuskan isyu pesimisme masyarakat.
🤦🤦🤦🤦"
"2253",3230,-2,"Seharusnya pemerintah memang bertanya kepada masyarakat, kebutuhannya apa, bukan malah inisiatif tapi salah kaprah, karena kebutuhan masyarakat tidak sepert yang pemerintah inisiasikan"
"2254",3235,4,"Semangat pemerataan ya ga tercapai kalau begitu, justru akan banyak resistensi. Toh kalau di Jawa sudah ada Jakarta, kenapa menghamburkan uang lagi untuk IKN baru?"
"2255",3236,3,"semoga indonesia maju, program ibu kota baru lancar, dan penyaluran hak rakyat bisa di lakukan dengan baik. amin, indonesia maju seluruh daerahnya, jangan cuma java centris."
"2256",3238,-2,"Serba salah mau ngomong keras masuk tv 😄"
"2257",3239,-1,"serius2 liat komen yg lain. Eh baca komen ini bikin ngakak parah woi"
"2258",3240,1,"setiap pembangunan infrastruktur pasti ada dampaknya baik positif maupun negatif .  tingal mengkaji  lebih banyak dampak apa yg terjadi..bila di bangun   klo positif lanjutkan  klo negatif..ya harus di evaluasi ulang"
"2259",3241,0,"Setiap program pasti ada uang selipan. Jadi ya masyarakat mau berpendapat percuma.."
"2260",3242,1,"Setuju banget statement "" harusnya mendengarkan rakyat, bukan mendengarkan pemerintah pusat"""
"2261",3243,1,"Setuju bupati ... !!!!!! Negara berfikir masa depan...bukan ekonomi sehari dua hari"
"2262",3244,0,"setuju dgn pak Pradarma
terlalu terburu2 dgn pemindahan ibukota ini"
"2263",3245,1,"Setuju ekonomi yg dipilih masyarakat. Bukan ekonomi yg dipilihkan."
"2264",3246,1,"Setuju sih bang."
"2265",3247,3,"Setuju... Penajam dan sekitarnya meren, Balikpapan Ok, Kutai kertanegara mantab.... layak jadi IKN"
"2266",3251,-1,"Siapa yg nonton kembali episode ini pasca OTT KPK terhadap Bupati AGM??"
"2267",3252,-1,"Siaran yg jauh lebih berbobot dari pada siaran""n yang lain 👍 😂
#HidupMbaNana 💪"
"2268",3253,1,"Silakan aja, hahaha"
"2269",3255,-1,"Skrng mau buang samph aja susah ..
Apalagi jadi ikn.."
"2270",3256,1,"Smart bapak ini ..sehat terus ya"
"2271",3257,0,"sok keren sibangsat minta diludahin mang2 penjilat"
"2272",3258,-1,"sok tau, ngomongin betawi terpinggirkan, coba tanya h lulung"
"2273",3259,-1,"Sosialisasi diring bawah yg selalu menjadi masalah dinegri kita. Miris😑
#savesosialisasi"
"2274",3260,4,"Stiap individu harus beradaptasi dengan lingkungan baik hutan atau kota
Manusia di ciptakan sesempurna mungkin agar gampang beradaptasi jika mereka dulu nya tinggal di pedesaan lalu dibangung kota secara alamiah mereka akan beradaptasi mata pencaharian pun akan berubah dengan alami tentu saja tidak mudah tapi itulah pungsi manusia yaitu beradaptasi agar bertahan hidup
Kenapa mendramatisir seolah jika dijadikan kota maka masyarakat disana tak lagi bisa mencari makan tentu saja dengan lapangan pekrjaan dan lonjakan populasi yg besar mrka bisa mengembangkan skil mereka dari mulai bercocok tanam berternak atau membuka warung makan kbutuhan pangan akan smakin besar tidak hanya madu saja nantinya akan tumbuh peternakan untuk pasokan daging dan protein lalu perkebunan palawija sayuran dan sbagainya kenapa pesimis skali bahkan saya tidak berpendidikan sampai smp pun bisa hidup di kota besar luar negri krna apa krna kita slalu beradaptasi dengan tempat tinggal baru jika kalian tidak mau berubah hy ingin terus seperti itu maka jangan mencaci pemerintah jika indonesia tertinggal"
"2275",3261,-3,"Sudah biasa ada pro kontra tpi kalau sdh jadi semua bisa merasakan,biar gak kalah bersaing bersiaplah dari skrg dengan belajar supaya pintar.belajarlah berpikir dengan akal sht.kalau sdh bagus media juga hrs dukung jangan nyinyir trss."
"2276",3262,0,"sudah biasa disini, banyak pejabatnya yang begitu wkwk"
"2277",3266,-1,"Sudah masuk penjara ya pak"
"2278",3267,-1,"Sudah samalah kayak programnya VOC, pribumi tidak boleh bersuara, harus manut apa kata gubernur VOC. nah apa gunanya kemerdekaan ? Siapa yang merdeka? Siapa pemilik kedaulatan negara?"
"2279",3268,-3,"Sulit dan pahit menemukan pejabat bicara apa adanya karena takut dan tersudut intimidasi atasan"
"2280",3270,-1,"Sy mau komentar.. 
Tpi.. 
Komentar apa.. 
Pemikiran anda Ambigu

😆😆🙏🙏"
"2281",3271,0,"Sya dri Sukabumi Jabar, sangat se7 IKN di pindahkan ke Kaltim, biar pemerataan!! Lanjutkan pak presiden."
"2282",3274,1,"Tapi seperti nya tidak mudah..."
"2283",3275,0,"Td betulin kaca mata skrg pegang hidung trs gestur yg tdk meyakinkan ada sesuatu ...........?????"
"2284",3276,2,"Tenang aja boss, sudah diputuskan, property aset2 negara di jakarta akan dijual dan pemerintah akan pakai skema sewa ke investor di penajam, dan apbn akan tetap dipakai"
"2285",3277,2,"Terlihat dinamisatornya lebih visioner dan cerdas daripada bupati ppu yg kena ott kpk"
"2286",3278,-3,"terlihat kompleks, giliran Kaltim tidak di bangun, masyarakat iri,  karena pembangunan hanya di jawa. giliran kaltim di bangun, kita marah pemborosan uang. di sini perlunya komunikasi dan penyuluhan. dan kehadiran pemerintah."
"2287",3279,2,"Termasuk resiko penduduk asli terpinggirkan seperti org betawi dan berkurangnya area hutan untuk pengembangan kota2 satelit di sekitarnya??"
"2288",3281,-1,"Ternyata korup**r, jiaahh 😄"
"2289",3284,3,"ternyata yang dapat manfaat positif dengan cara negatif adalah Bupatinya, Bupati Paser Panajan Utara kena OTT KPK, di IKN banyak proyek banyak uang negara dan banyak maling, termasuk yg kena OTT??"
"2290",3286,2,"TERTANGKAP, JABATAN MANIS BANYAK SEMUT DAN TERJERUMUS JUGA AKHIRNYA"
"2291",3287,2,"Terus berjuang Pradarma Rupang.
Bupati pintar tapi punya rakyat yg cerdas(P Rupang)"
"2292",3289,-2,"Tidak ada dampak buruk untuk penambahan utang.. yakiin ??"
"2293",3290,-2,"tidak ada inovasi yang tidak memiliki risiko"
"2294",3291,1,"Tidak ada yg khawatir jika dr awal sudah terjamin. Rasa khawatir itu lumrah, bahkan di negara2 besar pun sama. Yang penting itu pemerintah menjamin kehidupan yg adil bagi masyarakat setempat."
"2295",3292,-5,"Tidak akan beres jika mengikuti pikiran dan perkataan perwakilan Jatam ini, terlalu meremehkan pemerintah dalam hal mengkaji dampak sosial-ekonomi dan lingkungan, terkesan mencari penghidupan dengan mengorek-orek kesalahan. Pemerintah daerah pun pasti berpegang pada aspek legal dalam permasalahan lahan, banyak mafia tanah yang ingin terlibat memancing di air keruh dengan berpenampilan LSM."
"2296",3293,-2,"Tidak pernah menjadi orang kecil kayanya, dan harus sepaket daerah sama pusat...makanya bicaranya sangat menyepelekan.."
"2297",3296,-1,"Tonton juga Mata Najwa eps. [Menelusuri Ibu Kota Baru] dan episode lainnya di https://www.narasi.tv atau klik link di bawah.
Part 1 - https://bit.ly/3EBWLXJ
Part 2 - https://bit.ly/3dxPXOR
Part 3 - https://bit.ly/3pCYANU
Part 4 - https://bit.ly/3rPIpzo
Part 5 - https://bit.ly/3pCYCp0
Part 6 - https://bit.ly/3DGAbf3
Part 7 - https://bit.ly/31IngfF"
"2298",3297,1,"tujuan dari pembangunan ialah kesejahteraan masyarakat, maka dari itu aspirasi-aspirasi dari masyarakat harusnya diserap sebagai acuan pemerintah dalam menemukan solusi di dalam pembangunan ini, tidak semua bisa diukur dengan uang sebagai jaminan, jika dilihat dan di dengar dengan bijak kekhawatiran mereka ialah ketidak mampuan untuk bersaing “bertahan hidup” di tanah kelahiran mereka sendiri, disini sudah bisa kita lihat bahwa adanya ketimpangan sosial yang tidak merata ini membuat kekhawatiran mereka semakin tinggi disinilah peran pemerintah dalam kebijakan tersebut diharapkan tetap mempertimbangkan hal-hal krusial tersebut"
"2299",3298,-1,"Tunggu bencana alam datang  hutan sdh rusak.allah huakbar."
"2300",3299,2,"Tunggu saja bentar lagi akan banyak pedagang dari pulau Jawa yg memenuhi ikn. Dan mayoritas pendidikan mereka rendah 😄"
"2301",3301,4,"Udah keren masuk pilem pake kacamata item. Bupati muda keren banget. Tapi sayang ott kpk HAHAHA"
"2302",3302,1,"Udalah banyak lagi provinsi yg mau"
"2303",3304,1,"Udh ditangkap Bupati nya...maaf 😂😂😂....bajinggan"
"2304",3306,-6,"untuk pembangunan rumah sakit apakah hanya bisa dilakukan ketika bangunan itu telah berdiri?
jika rumah sakit dibuat sebaga salah satui dampak positifnya,lantas apa yang dipikirkan oleh permerintah setempat selama ini?
apakah tidak ada upaya untuk pembangunan rumah sakit itu sendiri tanpa harus menunggu pembangunan ini ter realisasi?"
"2305",3307,5,"Untuk SDM setau saya teman2 di PPU ini di angkatan saya waktu kuliah 2012-2015 menerima beasiswa yg nominalnya lebih besar dibandingkan bpp, sy yakin pemerintahannya sdh serius membangun SDM, dan saat ini setau saya mereka dibebaskan dari iuran BPJS kelas 3 sebagai jaminan kesehatan untuk menunjang kualitas sdm, kembali ke pribadi masing2 saat pemerintah sdh menyediakan sarana ke masyarakat apakah sdh di manfaatkan semaksimal mungkin? Ayo berdayakan diri era saat ini setiap individu mudah mendapatkan akses pendidikan serta kesehatan, tingkatkan kualitas diri insyaAllah akan dimudahkan dalam bersaing"
"2306",3310,1,"Waduh sayang ya ..ke tangkap.."
"2307",3311,-1,"Waduh, ... miris dgrnya...  
"" tdk ada dampak negatif..."""
"2308",3312,0,"Wah evaluasi ulang!! Yaa ndak usah lah pekok"
"2309",3313,0,"Walaupun saya bukan org sana saya setuju sih dengan pendapat anda."
"2310",3318,0,"Wkwkw barisan sakit hati"
"2311",3321,-1,"Wkwkwkw bupati keringat dingin ditanya mbak nana😂😂😂😂"
"2312",3322,-1,"wkwkwkwkwkwwk korupsi bupatinya mbak"
"2313",3324,-1,"Wowww diliput jurnalist kritis! 👍"
"2314",3325,1,"Ya betul. Pasti penduduk lokal diutamakan. Kalo gk mau masuk PT ya jd pedagang. Kalo gk mau dua duanya ngamen aja"
"2315",3326,1,"Ya bolehlah bolehlah....Karna Nnti jawa Juga yg dapat manfaatnya"
"2316",3327,1,"Ya silakan saja...."
"2317",3328,1,"Ya udah batalin tapi kurangi angka kaltim nyetor ke jawa tiap tahun"
"2318",3333,-1,"Yah korupsi lu tong"
"2319",3335,1,"yang di inginkan rakyat sekarang adalah kesejahteraan, sandang, pangan , pendidikan dan pekerjaan, bukan ibukota baru 😆😆"
"2320",3336,-1,"Yang ditanya sama aktivis pengangguran pula 
Gitu lah cara nanggapin"
"2321",3337,0,"Yang hebat gebernur kalteng, bisa menolak di kalteng"
"2322",3338,1,"Yang kaya makin kaya yang TDK mengeyam pendidikan akan tersingkir"
"2323",3339,2,"Yang paling penting adalah warga lokal masih bisa hidup layak."
"2324",3340,2,"Yang seharusnya dapat perkejaan dan rumah yang layak Dari IKN adalah penduduk setempat asli bukan pendatang"
"2325",3341,0,"Yang senang harga tanah mereka naik drastis."
"2326",3342,-1,"Yeee bupati nya kaga paham dampak negatif buat warganyaa.."
"2327",3343,2,"Yes, benar contoh rakyat Betawi, Nenek gw pny warisan tanah di dket Antasari bernilai skian M dan skrg udah jadi sengketa. Udah hopeless bgt kalo lawannya orang-orang berduit.."
"2328",3345,-3,"Yg kaya bakal makin kaya..yg miskin aka makin miskin..bgitu nanti yg mungkin akan terjadi..."
"2329",3347,-2,"Yg masalah bangunan dari ngutang....apa akalnya cuma hutang duank isinya"
"2330",3348,-2,"Yg penting cuan cuan cuan, dan harus selesai periode ini ...bahaya kalo tidak selesai

Motivasi kek gini nih, yg namanya manusia tanpa perasaan"
"2331",3349,-1,"yu mulai dari diri kita masing2 sadar lingkungan krna alam milik kita bersama :tanam pohon, kurangi sampah plastik sekali pake, kurangi polusi udara, hemat energi, hemat bensin, hemat listrik  ,hemat makanan, hemat air dll,kasian anak cucu kita diwarisi alam yg rusak&gunung plastik😭😭"
"2332",3353,0,"....hutan Kalimantan dibabat habis ,orba lo lo diam,hutan dibagi bagi rezim mangkrak lo lo maklumi.
Hamparan kerusakan lahan bekas tambang yg dibiarkan gak ada yg reken.
Jokowi datang untuk perbaiki semua kerusakan ini,....rakyat cerdas,dan nasionalis percaya dan yakin AKAN LEBIH BAIK."
"2333",3354,0,"“kajian itu sangat akurat”

*wheeze*"
"2334",3355,0,"“Saya ulang yg keempat kalinya” keren dah mbak Nana 👍🏽"
"2335",3358,1,"@Adenia Luthfi Arifah pokok nya 
Paket komplit 😂😂😂 + bonus AMBRUk ,Ambywrrrrr.."
"2336",3359,0,"@Ahsin  Famili bukan kesepakatan yg di ambil karna punya kepentingan wkwkkw"
"2337",3360,-1,"@Ahsin  Famili jngn kbayakn nonton cokro tv metro tv tu dah tumpul kbayakn BLT"
"2338",3361,3,"@Ahsin  Famili kalo kepentingan elite politik dll proyek segala macem gimana wkwkwk contoh tambang tembaga pura aja di bangun jalan bukan untuk warga tapi diatribusi tambang apakah contoh itu kepentingan rakyat wkkwkwkwk"
"2339",3362,1,"@AMPAL. TV terimakasih anda sangat cerdas 👍👍"
"2340",3363,-1,"@ANTI BANTENG Jkt. Gub. Bodoh. Kadrun. Yaman. Mana. Hasilnya.  Banjiiir. Melulu."
"2341",3364,1,"@Arai gaming KAMI TETAP MENGHARGAI PENDAPAT ANDA."
"2342",3365,-1,"@Arai gaming MUNGKIN UNTUK PERUMAHAN DAN PENERANGAN BISA DIKAJI, TAPI KAMI DARI KOMUNITAS HIJAU LINGKUNGAN HIDUP CUKUP MENYAYANGKAN GUBERNUR KALTIM DENGAN GAYA BICARA YANG TAK SESUAI."
"2343",3367,1,"@awliya Herman apa orang sana g ikut menikmati ya"
"2344",3368,-1,"@awliya Herman ngeri y bs amblas tuh bumi klmntn  ..kerendem  banjir"
"2345",3372,0,"@azhari young pasti oknum yg ingin menguasai kalimantan kan? para pebisnis/pejabat(??)"
"2346",3373,-1,"@Bestar Bliber heheee.... , Ngatain Kadrun , tp pas pemilihan MUNGUT suara para kadrun, Kan begonya pake tolol"
"2347",3374,-1,"@Bestar Bliber lagian tolol sih, dikit dikit kadrun , dikit dikit Kadur... Giliran di katain Katak 🐸 atau Cebong , riweuh juga... Wkwkwwkkw..."
"2348",3375,4,"@Bimantara Aditya Nugraha maaf yg koment sepertinya bukan orang dayak suku asli kalimantan tapi orang dari luar kalimantan yg tinggal dikalimantan namun berasa seperti kampung halaman sendiri.dan beranggapan pendatang yang juga mencari rupiah kesana diibaratkan seperti penjajah karna mindsetnya tidak mampu bersaing secara sehat.
Gak dipungkiri mereka butuh itu untuk meningkatkan SDM cuma gengsi untuk mengakuinya.kalo tidak butuh kenapa mereka berkoar2 soal pendidikan kesehatan dll yg timpang didaerah dekat IKN BARU dengan daerah sekitar ibukota yg skrg"
